Code;Nom_commune;Code_postal;Zonage dentistes
02049;BARISIS AUX BOIS;02700;1_Tres_sous_dotee
02050;BARZY EN THIERACHE;02170;1_Tres_sous_dotee
02051;BARZY SUR MARNE;02850;3_intermediaire
02052;BASSOLES AULERS;02380;1_Tres_sous_dotee
02053;VALLEES EN CHAMPAGNE;02330;3_intermediaire
02053;VALLEES EN CHAMPAGNE;02330;3_intermediaire
02053;VALLEES EN CHAMPAGNE;02330;3_intermediaire
02054;BAZOCHES ET ST THIBAUT;02220;1_Tres_sous_dotee
02054;BAZOCHES ET ST THIBAUT;02220;1_Tres_sous_dotee
02055;BEAUME;02500;1_Tres_sous_dotee
02056;BEAUMONT EN BEINE;02300;1_Tres_sous_dotee
02057;BEAUREVOIR;02110;1_Tres_sous_dotee
02058;BEAURIEUX;02160;1_Tres_sous_dotee
02059;BEAUTOR;02800;1_Tres_sous_dotee
02060;BEAUVOIS EN VERMANDOIS;02590;1_Tres_sous_dotee
02061;BECQUIGNY;02110;1_Tres_sous_dotee
02062;BELLEAU;02400;3_intermediaire
02063;BELLENGLISE;02420;3_intermediaire
02064;BELLEU;02200;2_Sous_dotee
02065;BELLICOURT;02420;1_Tres_sous_dotee
02066;BENAY;02440;1_Tres_sous_dotee
02067;BERGUES SUR SAMBRE;02450;1_Tres_sous_dotee
02068;BERLANCOURT;02250;1_Tres_sous_dotee
02069;BERLISE;02340;1_Tres_sous_dotee
02070;BERNOT;02120;3_intermediaire
02071;BERNY RIVIERE;02290;1_Tres_sous_dotee
02072;BERRIEUX;02820;3_intermediaire
02073;BERRY AU BAC;02190;3_intermediaire
02074;BERTAUCOURT EPOURDON;02800;1_Tres_sous_dotee
02075;BERTHENICOURT;02240;1_Tres_sous_dotee
02076;BERTRICOURT;02190;3_intermediaire
02078;BESME;02300;1_Tres_sous_dotee
02079;BESMONT;02500;1_Tres_sous_dotee
02080;BESNY ET LOIZY;02870;1_Tres_sous_dotee
02081;BETHANCOURT EN VAUX;02300;1_Tres_sous_dotee
02082;BEUGNEUX;02210;1_Tres_sous_dotee
02083;BEUVARDES;02130;1_Tres_sous_dotee
02084;BEZU LE GUERY;02310;1_Tres_sous_dotee
02085;BEZU ST GERMAIN;02400;3_intermediaire
02086;BICHANCOURT;02300;1_Tres_sous_dotee
02087;BIEUXY;02290;2_Sous_dotee
02088;BIEVRES;02860;1_Tres_sous_dotee
02089;BILLY SUR AISNE;02200;2_Sous_dotee
02090;BILLY SUR OURCQ;02210;2_Sous_dotee
02091;BLANZY LES FISMES;02160;1_Tres_sous_dotee
02093;BLERANCOURT;02300;1_Tres_sous_dotee
02094;BLESMES;02400;3_intermediaire
02095;BOHAIN EN VERMANDOIS;02110;1_Tres_sous_dotee
02096;BOIS LES PARGNY;02270;1_Tres_sous_dotee
02097;BONCOURT;02350;3_intermediaire
02098;BONNEIL;02400;3_intermediaire
02099;BONNESVALYN;02400;3_intermediaire
02100;BONY;02420;1_Tres_sous_dotee
02101;BOSMONT SUR SERRE;02250;1_Tres_sous_dotee
02102;BOUCONVILLE VAUCLAIR;02860;1_Tres_sous_dotee
02103;BOUE;02450;1_Tres_sous_dotee
02104;BOUFFIGNEREUX;02160;1_Tres_sous_dotee
02105;BOURESCHES;02400;3_intermediaire
02106;BOURG ET COMIN;02160;1_Tres_sous_dotee
02107;BOURGUIGNON SOUS COUCY;02300;1_Tres_sous_dotee
02108;BOURGUIGNON SOUS MONTBAVIN;02000;1_Tres_sous_dotee
02109;LA BOUTEILLE;02140;1_Tres_sous_dotee
02110;BRAINE;02220;2_Sous_dotee
02111;BRANCOURT EN LAONNOIS;02320;1_Tres_sous_dotee
02112;BRANCOURT LE GRAND;02110;1_Tres_sous_dotee
02114;BRASLES;02400;3_intermediaire
02115;BRAYE EN LAONNOIS;02000;2_Sous_dotee
02116;BRAYE EN THIERACHE;02140;1_Tres_sous_dotee
02117;BRAY ST CHRISTOPHE;02480;1_Tres_sous_dotee
02118;BRAYE;02880;2_Sous_dotee
02119;BRECY;02210;1_Tres_sous_dotee
02120;BRENELLE;02220;2_Sous_dotee
02121;BRENY;02210;1_Tres_sous_dotee
02122;BRIE;02870;1_Tres_sous_dotee
02123;BRISSAY CHOIGNY;02240;1_Tres_sous_dotee
02124;BRISSY HAMEGICOURT;02240;1_Tres_sous_dotee
02125;BRUMETZ;02810;2_Sous_dotee
02126;BRUNEHAMEL;02360;1_Tres_sous_dotee
02127;BRUYERES SUR FERE;02130;1_Tres_sous_dotee
02128;BRUYERES ET MONTBERAULT;02860;1_Tres_sous_dotee
02129;BRUYS;02220;1_Tres_sous_dotee
02130;BUCILLY;02500;1_Tres_sous_dotee
02131;BUCY LE LONG;02880;2_Sous_dotee
02132;BUCY LES CERNY;02870;1_Tres_sous_dotee
02133;BUCY LES PIERREPONT;02350;1_Tres_sous_dotee
02134;BUIRE;02500;1_Tres_sous_dotee
02135;BUIRONFOSSE;02620;1_Tres_sous_dotee
02136;BURELLES;02140;1_Tres_sous_dotee
02137;BUSSIARES;02810;3_intermediaire
02138;BUZANCY;02200;2_Sous_dotee
02139;CAILLOUEL CREPIGNY;02300;1_Tres_sous_dotee
02140;CAMELIN;02300;1_Tres_sous_dotee
02140;CAMELIN;02300;1_Tres_sous_dotee
02141;LA CAPELLE;02260;1_Tres_sous_dotee
02142;CASTRES;02680;1_Tres_sous_dotee
02143;LE CATELET;02420;1_Tres_sous_dotee
02144;CAULAINCOURT;02490;3_intermediaire
02145;CAUMONT;02300;1_Tres_sous_dotee
02146;CELLES LES CONDE;02330;3_intermediaire
02148;CELLES SUR AISNE;02370;2_Sous_dotee
02149;CERIZY;02240;1_Tres_sous_dotee
02150;CERNY EN LAONNOIS;02860;1_Tres_sous_dotee
02151;CERNY LES BUCY;02870;1_Tres_sous_dotee
02152;CERSEUIL;02220;2_Sous_dotee
02153;CESSIERES SUZY;02320;1_Tres_sous_dotee
02153;CESSIERES SUZY;02320;1_Tres_sous_dotee
02154;CHACRISE;02200;2_Sous_dotee
02155;CHAILLEVOIS;02000;1_Tres_sous_dotee
02156;CHALANDRY;02270;1_Tres_sous_dotee
02157;CHAMBRY;02000;1_Tres_sous_dotee
02158;CHAMOUILLE;02860;1_Tres_sous_dotee
02159;CHAMPS;02670;1_Tres_sous_dotee
02160;CHAOURSE;02340;1_Tres_sous_dotee
02162;LA CHAPELLE SUR CHEZY;02570;1_Tres_sous_dotee
02163;CHARLY SUR MARNE;02310;1_Tres_sous_dotee
02164;LE CHARMEL;02850;1_Tres_sous_dotee
02165;CHARMES;02800;1_Tres_sous_dotee
02166;CHARTEVES;02400;3_intermediaire
02167;CHASSEMY;02370;2_Sous_dotee
02168;CHATEAU THIERRY;02400;3_intermediaire
02169;CHATILLON LES SONS;02270;1_Tres_sous_dotee
02170;CHATILLON SUR OISE;02240;1_Tres_sous_dotee
02171;CHAUDARDES;02160;1_Tres_sous_dotee
02172;CHAUDUN;02200;2_Sous_dotee
02173;CHAUNY;02300;1_Tres_sous_dotee
02174;CHAVIGNON;02000;1_Tres_sous_dotee
02175;CHAVIGNY;02880;2_Sous_dotee
02176;CHAVONNE;02370;2_Sous_dotee
02177;CHERET;02860;1_Tres_sous_dotee
02178;CHERMIZY AILLES;02860;1_Tres_sous_dotee
02179;CHERY CHARTREUVE;02220;1_Tres_sous_dotee
02180;CHERY LES POUILLY;02000;1_Tres_sous_dotee
02181;CHERY LES ROZOY;02360;1_Tres_sous_dotee
02182;CHEVENNES;02250;1_Tres_sous_dotee
02183;CHEVREGNY;02000;1_Tres_sous_dotee
02184;CHEVRESIS MONCEAU;02270;1_Tres_sous_dotee
02185;CHEZY EN ORXOIS;02810;2_Sous_dotee
02186;CHEZY SUR MARNE;02570;3_intermediaire
02187;CHIERRY;02400;3_intermediaire
02188;CHIGNY;02120;1_Tres_sous_dotee
02189;CHIVRES EN LAONNOIS;02350;1_Tres_sous_dotee
02190;CHIVRES VAL;02880;2_Sous_dotee
02191;CHIVY LES ETOUVELLES;02000;1_Tres_sous_dotee
02192;CHOUY;02210;2_Sous_dotee
02193;CIERGES;02130;1_Tres_sous_dotee
02194;CILLY;02250;1_Tres_sous_dotee
02195;CIRY SALSOGNE;02220;2_Sous_dotee
02196;CLACY ET THIERRET;02000;1_Tres_sous_dotee
02197;CLAIRFONTAINE;02260;1_Tres_sous_dotee
02198;CLAMECY;02880;2_Sous_dotee
02199;CLASTRES;02440;1_Tres_sous_dotee
02200;CLERMONT LES FERMES;02340;1_Tres_sous_dotee
02201;COEUVRES ET VALSERY;02600;1_Tres_sous_dotee
02203;COINCY;02210;1_Tres_sous_dotee
02204;COINGT;02360;1_Tres_sous_dotee
02205;COLLIGIS CRANDELAIN;02860;1_Tres_sous_dotee
02206;COLONFAY;02120;1_Tres_sous_dotee
02207;COMMENCHON;02300;1_Tres_sous_dotee
02208;CONCEVREUX;02160;1_Tres_sous_dotee
02209;CONDE EN BRIE;02330;3_intermediaire
02210;CONDE SUR AISNE;02370;2_Sous_dotee
02211;CONDE SUR SUIPPE;02190;3_intermediaire
02212;CONDREN;02700;1_Tres_sous_dotee
02213;CONNIGIS;02330;3_intermediaire
02214;CONTESCOURT;02680;1_Tres_sous_dotee
02215;CORBENY;02820;3_intermediaire
02216;CORCY;02600;2_Sous_dotee
02217;COUCY LE CHATEAU AUFFRIQUE;02380;1_Tres_sous_dotee
02218;COUCY LES EPPES;02840;1_Tres_sous_dotee
02219;COUCY LA VILLE;02380;1_Tres_sous_dotee
02220;COULONGES COHAN;02130;1_Tres_sous_dotee
02220;COULONGES COHAN;02130;1_Tres_sous_dotee
02221;COUPRU;02310;1_Tres_sous_dotee
02222;COURBES;02800;1_Tres_sous_dotee
02223;COURBOIN;02330;3_intermediaire
02224;COURCELLES SUR VESLE;02220;1_Tres_sous_dotee
02225;COURCHAMPS;02810;3_intermediaire
02226;COURMELLES;02200;2_Sous_dotee
02227;COURMONT;02130;1_Tres_sous_dotee
02228;COURTEMONT VARENNES;02850;3_intermediaire
02229;COURTRIZY ET FUSSIGNY;02820;3_intermediaire
02230;COUVRELLES;02220;2_Sous_dotee
02231;COUVRON ET AUMENCOURT;02270;1_Tres_sous_dotee
02232;COYOLLES;02600;2_Sous_dotee
02233;CRAMAILLE;02130;1_Tres_sous_dotee
02234;CRAONNE;02160;1_Tres_sous_dotee
02235;CRAONNELLE;02160;1_Tres_sous_dotee
02236;CRECY AU MONT;02380;2_Sous_dotee
02237;CRECY SUR SERRE;02270;1_Tres_sous_dotee
02238;CREPY;02870;1_Tres_sous_dotee
02239;CREZANCY;02650;3_intermediaire
02240;CROIX FONSOMME;02110;1_Tres_sous_dotee
02241;LA CROIX SUR OURCQ;02210;1_Tres_sous_dotee
02242;CROUTTES SUR MARNE;02310;1_Tres_sous_dotee
02243;CROUY;02880;2_Sous_dotee
02244;CRUPILLY;02120;1_Tres_sous_dotee
02245;CUFFIES;02880;2_Sous_dotee
02246;CUGNY;02480;1_Tres_sous_dotee
02248;CUIRIEUX;02350;1_Tres_sous_dotee
02249;CUIRY HOUSSE;02220;2_Sous_dotee
02250;CUIRY LES CHAUDARDES;02160;1_Tres_sous_dotee
02251;CUIRY LES IVIERS;02360;1_Tres_sous_dotee
02252;CUISSY ET GENY;02160;1_Tres_sous_dotee
02253;CUISY EN ALMONT;02200;2_Sous_dotee
02254;CUTRY;02600;1_Tres_sous_dotee
02255;CYS LA COMMUNE;02220;2_Sous_dotee
02256;DAGNY LAMBERCY;02140;1_Tres_sous_dotee
02257;DALLON;02680;1_Tres_sous_dotee
02258;DAMMARD;02470;2_Sous_dotee
02259;DAMPLEUX;02600;2_Sous_dotee
02260;DANIZY;02800;1_Tres_sous_dotee
02261;DERCY;02270;1_Tres_sous_dotee
02262;DEUILLET;02700;1_Tres_sous_dotee
02263;DHUIZEL;02220;1_Tres_sous_dotee
02264;DIZY LE GROS;02340;3_intermediaire
02265;DOHIS;02360;1_Tres_sous_dotee
02266;DOLIGNON;02360;1_Tres_sous_dotee
02267;DOMMIERS;02600;2_Sous_dotee
02268;DOMPTIN;02310;1_Tres_sous_dotee
02269;DORENGT;02450;1_Tres_sous_dotee
02270;DOUCHY;02590;1_Tres_sous_dotee
02271;DRAVEGNY;02130;1_Tres_sous_dotee
02272;DROIZY;02210;2_Sous_dotee
02273;DURY;02480;1_Tres_sous_dotee
02274;EBOULEAU;02350;1_Tres_sous_dotee
02275;EFFRY;02500;1_Tres_sous_dotee
02276;ENGLANCOURT;02260;1_Tres_sous_dotee
02277;EPAGNY;02290;2_Sous_dotee
02278;EPARCY;02500;1_Tres_sous_dotee
02279;EPAUX BEZU;02400;3_intermediaire
02280;EPIEDS;02400;3_intermediaire
02281;L EPINE AUX BOIS;02540;1_Tres_sous_dotee
02282;EPPES;02840;1_Tres_sous_dotee
02283;ERLON;02250;1_Tres_sous_dotee
02284;ERLOY;02260;1_Tres_sous_dotee
02286;ESQUEHERIES;02170;1_Tres_sous_dotee
02287;ESSIGNY LE GRAND;02690;1_Tres_sous_dotee
02288;ESSIGNY LE PETIT;02100;3_intermediaire
02289;ESSISES;02570;3_intermediaire
02290;ESSOMES SUR MARNE;02400;3_intermediaire
02291;ESTREES;02420;1_Tres_sous_dotee
02292;ETAMPES SUR MARNE;02400;3_intermediaire
02293;ETAVES ET BOCQUIAUX;02110;1_Tres_sous_dotee
02294;ETOUVELLES;02000;1_Tres_sous_dotee
02295;ETREAUPONT;02580;1_Tres_sous_dotee
02296;ETREILLERS;02590;3_intermediaire
02297;ETREPILLY;02400;3_intermediaire
02298;ETREUX;02510;1_Tres_sous_dotee
02299;EVERGNICOURT;02190;1_Tres_sous_dotee
02302;FAVEROLLES;02600;2_Sous_dotee
02303;FAYET;02100;3_intermediaire
02304;LA FERE;02800;1_Tres_sous_dotee
02305;FERE EN TARDENOIS;02130;1_Tres_sous_dotee
02306;LA FERTE CHEVRESIS;02270;1_Tres_sous_dotee
02307;LA FERTE MILON;02460;2_Sous_dotee
02307;LA FERTE MILON;02460;2_Sous_dotee
02308;FESMY LE SART;02450;1_Tres_sous_dotee
02308;FESMY LE SART;02450;1_Tres_sous_dotee
02309;FESTIEUX;02840;1_Tres_sous_dotee
02310;FIEULAINE;02110;1_Tres_sous_dotee
02312;LA FLAMENGRIE;02260;1_Tres_sous_dotee
02313;FLAVIGNY LE GRAND ET BEAURAIN;02120;1_Tres_sous_dotee
02315;FLAVY LE MARTEL;02520;1_Tres_sous_dotee
02316;FLEURY;02600;2_Sous_dotee
02317;FLUQUIERES;02590;1_Tres_sous_dotee
02318;FOLEMBRAY;02670;1_Tres_sous_dotee
02319;FONSOMME;02110;1_Tres_sous_dotee
02320;FONTAINE LES CLERCS;02680;1_Tres_sous_dotee
02321;FONTAINE LES VERVINS;02140;1_Tres_sous_dotee
02322;FONTAINE NOTRE DAME;02110;3_intermediaire
02323;FONTAINE UTERTE;02110;1_Tres_sous_dotee
02324;FONTENELLE;02170;1_Tres_sous_dotee
02326;FONTENOY;02290;1_Tres_sous_dotee
02327;FORESTE;02590;1_Tres_sous_dotee
02328;FOSSOY;02650;3_intermediaire
02329;FOURDRAIN;02870;1_Tres_sous_dotee
02330;FRANCILLY SELENCY;02760;3_intermediaire
02331;FRANQUEVILLE;02140;1_Tres_sous_dotee
02332;FRESNES EN TARDENOIS;02130;1_Tres_sous_dotee
02333;FRESNES SOUS COUCY;02380;1_Tres_sous_dotee
02334;FRESNOY LE GRAND;02230;1_Tres_sous_dotee
02335;FRESSANCOURT;02800;1_Tres_sous_dotee
02336;FRIERES FAILLOUEL;02700;1_Tres_sous_dotee
02337;FROIDESTREES;02260;1_Tres_sous_dotee
02338;FROIDMONT COHARTILLE;02270;1_Tres_sous_dotee
02339;GANDELU;02810;1_Tres_sous_dotee
02340;GAUCHY;02430;1_Tres_sous_dotee
02341;GERCY;02140;1_Tres_sous_dotee
02342;GERGNY;02260;1_Tres_sous_dotee
02343;GERMAINE;02590;1_Tres_sous_dotee
02345;GIBERCOURT;02440;1_Tres_sous_dotee
02346;GIZY;02350;1_Tres_sous_dotee
02347;GLAND;02400;3_intermediaire
02349;GOUDELANCOURT LES BERRIEUX;02820;3_intermediaire
02350;GOUDELANCOURT LES PIERREPONT;02350;1_Tres_sous_dotee
02351;GOUSSANCOURT;02130;3_intermediaire
02352;GOUY;02420;1_Tres_sous_dotee
02353;GRANDLUP ET FAY;02350;1_Tres_sous_dotee
02354;GRANDRIEUX;02360;1_Tres_sous_dotee
02355;GRICOURT;02100;3_intermediaire
02356;GRISOLLES;02210;3_intermediaire
02357;GRONARD;02140;1_Tres_sous_dotee
02358;GROUGIS;02110;1_Tres_sous_dotee
02359;GRUGIES;02680;1_Tres_sous_dotee
02360;VILLENEUVE SUR AISNE;02190;3_intermediaire
02360;VILLENEUVE SUR AISNE;02190;3_intermediaire
02361;GUISE;02120;1_Tres_sous_dotee
02362;GUIVRY;02300;1_Tres_sous_dotee
02363;GUNY;02300;1_Tres_sous_dotee
02364;GUYENCOURT;02160;1_Tres_sous_dotee
02366;HANNAPES;02510;1_Tres_sous_dotee
02367;HAPPENCOURT;02480;1_Tres_sous_dotee
02368;HARAMONT;02600;2_Sous_dotee
02369;HARCIGNY;02140;1_Tres_sous_dotee
02370;HARGICOURT;02420;1_Tres_sous_dotee
02371;HARLY;02100;3_intermediaire
02372;HARTENNES ET TAUX;02210;2_Sous_dotee
02373;HARY;02140;1_Tres_sous_dotee
02374;LEHAUCOURT;02420;3_intermediaire
02375;HAUTEVESNES;02810;2_Sous_dotee
02376;HAUTEVILLE;02120;1_Tres_sous_dotee
02377;HAUTION;02140;1_Tres_sous_dotee
02378;LA HERIE;02500;1_Tres_sous_dotee
02379;LE HERIE LA VIEVILLE;02120;1_Tres_sous_dotee
02380;HINACOURT;02440;1_Tres_sous_dotee
02381;HIRSON;02500;1_Tres_sous_dotee
02382;HOLNON;02760;3_intermediaire
02383;HOMBLIERES;02720;3_intermediaire
02384;HOURY;02140;1_Tres_sous_dotee
02385;HOUSSET;02250;1_Tres_sous_dotee
02386;IRON;02510;1_Tres_sous_dotee
02387;ITANCOURT;02240;1_Tres_sous_dotee
02388;IVIERS;02360;1_Tres_sous_dotee
02389;JAULGONNE;02850;3_intermediaire
02390;JEANCOURT;02490;3_intermediaire
02391;JEANTES;02140;1_Tres_sous_dotee
02392;JONCOURT;02420;1_Tres_sous_dotee
02393;JOUAIGNES;02220;2_Sous_dotee
02395;JUMENCOURT;02380;2_Sous_dotee
02396;JUMIGNY;02160;1_Tres_sous_dotee
02397;JUSSY;02480;1_Tres_sous_dotee
02398;JUVIGNY;02880;2_Sous_dotee
02399;JUVINCOURT ET DAMARY;02190;3_intermediaire
02400;LAFFAUX;02880;2_Sous_dotee
02401;LAIGNY;02140;1_Tres_sous_dotee
02402;LANCHY;02590;1_Tres_sous_dotee
02403;LANDIFAY ET BERTAIGNEMONT;02120;1_Tres_sous_dotee
02404;LANDOUZY LA COUR;02140;1_Tres_sous_dotee
02405;LANDOUZY LA VILLE;02140;1_Tres_sous_dotee
02406;LANDRICOURT;02380;2_Sous_dotee
02407;LANISCOURT;02000;1_Tres_sous_dotee
02408;LAON;02000;1_Tres_sous_dotee
02409;LAPPION;02150;3_intermediaire
02410;LARGNY SUR AUTOMNE;02600;2_Sous_dotee
02411;LATILLY;02210;3_intermediaire
02412;LAUNOY;02210;1_Tres_sous_dotee
02413;LAVAL EN LAONNOIS;02860;1_Tres_sous_dotee
02414;LAVAQUERESSE;02450;1_Tres_sous_dotee
02415;LAVERSINE;02600;1_Tres_sous_dotee
02416;LEME;02140;1_Tres_sous_dotee
02417;LEMPIRE;02420;1_Tres_sous_dotee
02418;LERZY;02260;1_Tres_sous_dotee
02419;LESCHELLE;02170;1_Tres_sous_dotee
02420;LESDINS;02100;3_intermediaire
02421;LESGES;02220;2_Sous_dotee
02422;LESQUIELLES ST GERMAIN;02120;1_Tres_sous_dotee
02423;LEUILLY SOUS COUCY;02380;2_Sous_dotee
02424;LEURY;02880;2_Sous_dotee
02425;LEUZE;02500;1_Tres_sous_dotee
02426;LEVERGIES;02420;3_intermediaire
02427;LHUYS;02220;2_Sous_dotee
02428;LICY CLIGNON;02810;3_intermediaire
02429;LIERVAL;02860;1_Tres_sous_dotee
02430;LIESSE NOTRE DAME;02350;1_Tres_sous_dotee
02431;LIEZ;02700;1_Tres_sous_dotee
02432;LIME;02220;1_Tres_sous_dotee
02433;LISLET;02340;1_Tres_sous_dotee
02435;LOGNY LES AUBENTON;02500;1_Tres_sous_dotee
02438;LONGPONT;02600;2_Sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02439;LES SEPTVALLONS;02160;1_Tres_sous_dotee
02440;LOR;02190;1_Tres_sous_dotee
02441;LOUATRE;02600;2_Sous_dotee
02442;LOUPEIGNE;02130;1_Tres_sous_dotee
02443;LUCY LE BOCAGE;02400;3_intermediaire
02444;LUGNY;02140;1_Tres_sous_dotee
02445;LUZOIR;02500;1_Tres_sous_dotee
02446;LY FONTAINE;02440;1_Tres_sous_dotee
02447;MAAST ET VIOLAINE;02220;1_Tres_sous_dotee
02448;MACHECOURT;02350;1_Tres_sous_dotee
02449;MACOGNY;02470;2_Sous_dotee
02450;MACQUIGNY;02120;1_Tres_sous_dotee
02451;MAGNY LA FOSSE;02420;3_intermediaire
02452;MAISSEMY;02490;3_intermediaire
02453;MAIZY;02160;1_Tres_sous_dotee
02454;LA MALMAISON;02190;3_intermediaire
02455;MALZY;02120;1_Tres_sous_dotee
02456;MANICAMP;02300;1_Tres_sous_dotee
02457;MARCHAIS;02350;1_Tres_sous_dotee
02458;DHUYS ET MORIN EN BRIE;02330;1_Tres_sous_dotee
02458;DHUYS ET MORIN EN BRIE;02540;1_Tres_sous_dotee
02458;DHUYS ET MORIN EN BRIE;02540;1_Tres_sous_dotee
02458;DHUYS ET MORIN EN BRIE;02540;1_Tres_sous_dotee
02459;MARCY;02720;3_intermediaire
02460;MARCY SOUS MARLE;02250;1_Tres_sous_dotee
02461;MAREST DAMPCOURT;02300;1_Tres_sous_dotee
02462;MAREUIL EN DOLE;02130;1_Tres_sous_dotee
02463;MARFONTAINE;02140;1_Tres_sous_dotee
02464;MARGIVAL;02880;2_Sous_dotee
02465;MARIGNY EN ORXOIS;02810;1_Tres_sous_dotee
02466;MARIZY STE GENEVIEVE;02470;2_Sous_dotee
02467;MARIZY ST MARD;02470;2_Sous_dotee
02468;MARLE;02250;1_Tres_sous_dotee
02469;MARLY GOMONT;02120;1_Tres_sous_dotee
02470;MARTIGNY;02500;1_Tres_sous_dotee
02471;MARTIGNY COURPIERRE;02860;1_Tres_sous_dotee
02472;MAUREGNY EN HAYE;02820;3_intermediaire
02473;MAYOT;02800;1_Tres_sous_dotee
02474;MENNESSIS;02700;1_Tres_sous_dotee
02476;MENNEVRET;02630;1_Tres_sous_dotee
02477;MERCIN ET VAUX;02200;2_Sous_dotee
02478;MERLIEUX ET FOUQUEROLLES;02000;1_Tres_sous_dotee
02480;MESBRECOURT RICHECOURT;02270;1_Tres_sous_dotee
02481;MESNIL ST LAURENT;02720;1_Tres_sous_dotee
02482;MEURIVAL;02160;1_Tres_sous_dotee
02483;MEZIERES SUR OISE;02240;1_Tres_sous_dotee
02484;MEZY MOULINS;02650;3_intermediaire
02485;MISSY AUX BOIS;02200;2_Sous_dotee
02486;MISSY LES PIERREPONT;02350;1_Tres_sous_dotee
02487;MISSY SUR AISNE;02880;2_Sous_dotee
02488;MOLAIN;02110;1_Tres_sous_dotee
02489;MOLINCHART;02000;1_Tres_sous_dotee
02490;MONAMPTEUIL;02000;1_Tres_sous_dotee
02491;MONCEAU LE NEUF ET FAUCOUZY;02270;1_Tres_sous_dotee
02492;MONCEAU LES LEUPS;02270;1_Tres_sous_dotee
02493;MONCEAU LE WAAST;02840;1_Tres_sous_dotee
02494;MONCEAU SUR OISE;02120;1_Tres_sous_dotee
02495;MONDREPUIS;02500;1_Tres_sous_dotee
02496;MONNES;02470;2_Sous_dotee
02497;MONS EN LAONNOIS;02000;1_Tres_sous_dotee
02498;MONTAIGU;02820;3_intermediaire
02499;MONTBAVIN;02000;1_Tres_sous_dotee
02500;MONTBREHAIN;02110;1_Tres_sous_dotee
02501;MONTCHALONS;02860;1_Tres_sous_dotee
02502;MONTCORNET;02340;1_Tres_sous_dotee
02503;MONT D ORIGNY;02390;1_Tres_sous_dotee
02504;MONTESCOURT LIZEROLLES;02440;1_Tres_sous_dotee
02505;MONTFAUCON;02540;3_intermediaire
02506;MONTGOBERT;02600;2_Sous_dotee
02507;MONTGRU ST HILAIRE;02210;1_Tres_sous_dotee
02508;MONTHENAULT;02860;1_Tres_sous_dotee
02509;MONTHIERS;02400;3_intermediaire
02510;MONTHUREL;02330;3_intermediaire
02511;MONTIGNY EN ARROUAISE;02110;1_Tres_sous_dotee
02512;MONTIGNY L ALLIER;02810;1_Tres_sous_dotee
02513;MONTIGNY LE FRANC;02250;1_Tres_sous_dotee
02514;MONTIGNY LENGRAIN;02290;1_Tres_sous_dotee
02515;MONTIGNY LES CONDE;02330;3_intermediaire
02516;MONTIGNY SOUS MARLE;02250;1_Tres_sous_dotee
02517;MONTIGNY SUR CRECY;02270;1_Tres_sous_dotee
02518;MONTLEVON;02330;3_intermediaire
02519;MONTLOUE;02340;1_Tres_sous_dotee
02520;MONT NOTRE DAME;02220;1_Tres_sous_dotee
02521;MONTREUIL AUX LIONS;02310;3_intermediaire
02522;MONT ST JEAN;02360;1_Tres_sous_dotee
02523;MONT ST MARTIN;02220;1_Tres_sous_dotee
02524;MONT ST PERE;02400;3_intermediaire
02525;MORCOURT;02100;3_intermediaire
02526;MORGNY EN THIERACHE;02360;1_Tres_sous_dotee
02527;MORSAIN;02290;1_Tres_sous_dotee
02528;MORTEFONTAINE;02600;1_Tres_sous_dotee
02529;MORTIERS;02270;1_Tres_sous_dotee
02530;MOULINS;02160;1_Tres_sous_dotee
02531;MOUSSY VERNEUIL;02160;2_Sous_dotee
02532;MOY DE L AISNE;02610;1_Tres_sous_dotee
02533;MURET ET CROUTTES;02210;2_Sous_dotee
02534;MUSCOURT;02160;1_Tres_sous_dotee
02535;NAMPCELLES LA COUR;02140;1_Tres_sous_dotee
02536;NAMPTEUIL SOUS MURET;02200;2_Sous_dotee
02537;NANTEUIL LA FOSSE;02880;2_Sous_dotee
02538;NANTEUIL NOTRE DAME;02210;1_Tres_sous_dotee
02539;NAUROY;02420;1_Tres_sous_dotee
02540;NESLES LA MONTAGNE;02400;3_intermediaire
02541;NEUFCHATEL SUR AISNE;02190;3_intermediaire
02542;NEUFLIEUX;02300;1_Tres_sous_dotee
02543;NEUILLY ST FRONT;02470;2_Sous_dotee
02544;NEUVE MAISON;02500;1_Tres_sous_dotee
02545;LA NEUVILLE BOSMONT;02250;1_Tres_sous_dotee
02546;LA NEUVILLE EN BEINE;02300;1_Tres_sous_dotee
02547;LA NEUVILLE HOUSSET;02250;1_Tres_sous_dotee
02548;LA NEUVILLE LES DORENGT;02450;1_Tres_sous_dotee
02549;NEUVILLE ST AMAND;02100;1_Tres_sous_dotee
02550;NEUVILLE SUR AILETTE;02860;1_Tres_sous_dotee
02551;NEUVILLE SUR MARGIVAL;02880;2_Sous_dotee
02552;NEUVILLETTE;02390;1_Tres_sous_dotee
02553;NIZY LE COMTE;02150;3_intermediaire
